"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"416";"A023766";"2003KW01";"    82.9";"";""
"417";"A023766";"2003KW02";"    83.3";"     0.6";""
"418";"A023766";"2003KW03";"    83.4";"     0.1";""
"419";"A023766";"2003KW04";"    83.4";"     0.1";""
"420";"A023766";"2003JJ00";"    83.2";"";""
"421";"A023766";"2004KW01";"    83.8";"     0.4";"     1.1"
"422";"A023766";"2004KW02";"    84.1";"     0.4";"     0.9"
"423";"A023766";"2004KW03";"    84.3";"     0.2";"     1.1"
"424";"A023766";"2004KW04";"    85.1";"     0.9";"     2.0"
"425";"A023766";"2004JJ00";"    84.3";"";"     1.3"
"426";"A023766";"2005KW01";"    86.6";"     1.8";"     3.4"
"427";"A023766";"2005KW02";"    87.0";"     0.4";"     3.4"
"428";"A023766";"2005KW03";"    87.2";"     0.3";"     3.5"
"429";"A023766";"2005KW04";"    87.5";"     0.3";"     2.8"
"430";"A023766";"2005JJ00";"    87.1";"";"     3.3"
"431";"A023766";"2006KW01";"    88.8";"     1.5";"     2.6"
"432";"A023766";"2006KW02";"    89.0";"     0.2";"     2.3"
"433";"A023766";"2006KW03";"    89.3";"     0.4";"     2.4"
"434";"A023766";"2006KW04";"    89.2";"    -0.2";"     1.9"
"435";"A023766";"2006JJ00";"    89.1";"";"     2.3"
"436";"A023766";"2007KW01";"    90.4";"     1.4";"     1.8"
"437";"A023766";"2007KW02";"    91.0";"     0.7";"     2.3"
"438";"A023766";"2007KW03";"    91.2";"     0.2";"     2.1"
"439";"A023766";"2007KW04";"    91.7";"     0.5";"     2.8"
"440";"A023766";"2007JJ00";"    91.1";"";"     2.3"
"441";"A023766";"2008KW01";"    94.1";"     2.6";"     4.0"
"442";"A023766";"2008KW02";"    94.9";"     0.9";"     4.3"
"443";"A023766";"2008KW03";"    96.3";"     1.4";"     5.6"
"444";"A023766";"2008KW04";"    95.5";"    -0.9";"     4.1"
"445";"A023766";"2008JJ00";"    95.2";"";"     4.5"
"446";"A023766";"2009KW01";"    94.8";"    -0.7";"     0.8"
"447";"A023766";"2009KW02";"    94.2";"    -0.6";"    -0.7"
"448";"A023766";"2009KW03";"    93.7";"    -0.6";"    -2.7"
"449";"A023766";"2009KW04";"    93.9";"     0.2";"    -1.6"
"450";"A023766";"2009JJ00";"    94.2";"";"    -1.1"
"451";"A023766";"2010KW01";"    94.1";"     0.2";"    -0.8"
"452";"A023766";"2010KW02";"    94.2";"     0.2";"     0.0"
"453";"A023766";"2010KW03";"    94.1";"    -0.2";"     0.4"
"454";"A023766";"2010KW04";"    94.3";"     0.2";"     0.4"
"455";"A023766";"2010JJ00";"    94.2";"";"     0.0"
"456";"A023766";"2011KW01";"    96.4";"     2.2";"     2.4"
"457";"A023766";"2011KW02";"    98.0";"     1.7";"     4.0"
"458";"A023766";"2011KW03";"    97.8";"    -0.2";"     4.0"
"459";"A023766";"2011KW04";"    98.1";"     0.3";"     4.0"
"460";"A023766";"2011JJ00";"    97.6";"";"     3.6"
"461";"A023766";"2012KW01";"    99.0";"     0.9";"     2.7"
"462";"A023766";"2012KW02";"    99.5";"     0.5";"     1.6"
"463";"A023766";"2012KW03";"    99.5";"     0.0";"     1.8"
"464";"A023766";"2012KW04";"    99.9";"     0.4";"     1.8"
"465";"A023766";"2012JJ00";"    99.5";"";"     2.0"
"466";"A023766";"2013KW01";"   100.5";"     0.6";"     1.5"
"467";"A023766";"2013KW02";"   100.2";"    -0.3";"     0.7"
"468";"A023766";"2013KW03";"   100.1";"    -0.2";"     0.6"
"469";"A023766";"2013KW04";"   100.1";"     0.0";"     0.2"
"470";"A023766";"2013JJ00";"   100.2";"";"     0.8"
"471";"A023766";"2014KW01";"   100.5";"     0.4";"     0.0"
"472";"A023766";"2014KW02";"   100.5";"     0.0";"     0.2"
"473";"A023766";"2014KW03";"   100.6";"     0.1";"     0.5"
"474";"A023766";"2014KW04";"   100.4";"    -0.2";"     0.3"
"475";"A023766";"2014JJ00";"   100.5";"";"     0.3"
"476";"A023766";"2015KW01";"   100.0";"    -0.4";"    -0.5"
"477";"A023766";"2015KW02";"   100.2";"     0.2";"    -0.3"
"478";"A023766";"2015KW03";"   100.1";"    -0.1";"    -0.5"
"479";"A023766";"2015KW04";"    99.7";"    -0.3";"    -0.7"
"480";"A023766";"2015JJ00";"   100.0";"";"    -0.5"
"481";"A023766";"2016KW01";"    99.6";"    -0.1";"    -0.4"
"482";"A023766";"2016KW02";"   100.1";"     0.4";"    -0.1"
"483";"A023766";"2016KW03";"   100.2";"     0.1";"     0.1"
"484";"A023766";"2016KW04";"   100.4";"     0.2";"     0.7"
"485";"A023766";"2016JJ00";"   100.1";"";"     0.1"
"486";"A023766";"2017KW01";"   101.2";"     0.8";"     1.6"
"487";"A023766";"2017KW02";"   101.5";"     0.2";"     1.4"
"488";"A023766";"2017KW03";"   101.5";"     0.0";"     1.3"
"489";"A023766";"2017KW04";"   101.8";"     0.3";"     1.4"
"490";"A023766";"2017JJ00";"   101.5";"";"     1.4"
"491";"A023766";"2018KW01";"   103.6";"     1.8";"     2.3"
"492";"A023766";"2018KW02";"   104.2";"     0.5";"     2.7"
"493";"A023766";"2018KW03";"   104.8";"     0.6";"     3.3"
"494";"A023766";"2018KW04";"   105.3";"     0.5";"     3.5"
"495";"A023766";"2018JJ00";"   104.5";"";"     2.9"
"496";"A023766";"2019KW01";"   108.1";"     2.6";"     4.3"
"497";"A023766";"2019KW02";"   108.7";"     0.6";"     4.4"
"498";"A023767";"2002KW04";"";"";""
"499";"A023767";"2003KW01";"    93.9";"";""
"500";"A023767";"2003KW02";"    94.1";"     0.2";""
"501";"A023767";"2003KW03";"    94.1";"     0.0";""
"502";"A023767";"2003KW04";"    94.1";"     0.1";""
"503";"A023767";"2003JJ00";"    94.1";"";""
"504";"A023767";"2004KW01";"    94.4";"     0.3";"     0.5"
"505";"A023767";"2004KW02";"    94.3";"    -0.1";"     0.2"
"506";"A023767";"2004KW03";"    94.6";"     0.3";"     0.5"
"507";"A023767";"2004KW04";"    95.9";"     1.4";"     1.9"
"508";"A023767";"2004JJ00";"    94.8";"";"     0.8"
"509";"A023767";"2005KW01";"    96.9";"     1.0";"     2.6"
"510";"A023767";"2005KW02";"    97.9";"     1.1";"     3.8"
"511";"A023767";"2005KW03";"    97.4";"    -0.5";"     3.0"
"512";"A023767";"2005KW04";"    97.2";"    -0.2";"     1.4"
"513";"A023767";"2005JJ00";"    97.4";"";"     2.7"
"514";"A023767";"2006KW01";"    98.1";"     0.8";"     1.2"
"515";"A023767";"2006KW02";"    98.5";"     0.4";"     0.6"
"516";"A023767";"2006KW03";"    99.1";"     0.6";"     1.7"
"517";"A023767";"2006KW04";"    98.8";"    -0.2";"     1.6"
"518";"A023767";"2006JJ00";"    98.6";"";"     1.3"
"519";"A023767";"2007KW01";"    99.0";"     0.2";"     0.9"
"520";"A023767";"2007KW02";"    99.8";"     0.8";"     1.3"
"521";"A023767";"2007KW03";"    99.1";"    -0.6";"     0.1"
"522";"A023767";"2007KW04";"    99.4";"     0.3";"     0.6"
"523";"A023767";"2007JJ00";"    99.3";"";"     0.7"
"524";"A023767";"2008KW01";"   100.8";"     1.4";"     1.8"
"525";"A023767";"2008KW02";"   102.3";"     1.5";"     2.6"
"526";"A023767";"2008KW03";"   103.1";"     0.8";"     4.0"
"527";"A023767";"2008KW04";"   100.9";"    -2.2";"     1.4"
"528";"A023767";"2008JJ00";"   101.8";"";"     2.5"
"529";"A023767";"2009KW01";"   101.1";"     0.2";"     0.3"
"530";"A023767";"2009KW02";"   100.8";"    -0.3";"    -1.6"
"531";"A023767";"2009KW03";"    99.7";"    -1.0";"    -3.3"
"532";"A023767";"2009KW04";"    99.6";"    -0.1";"    -1.2"
"533";"A023767";"2009JJ00";"   100.3";"";"    -1.5"
"534";"A023767";"2010KW01";"   100.2";"     0.6";"    -0.9"
"535";"A023767";"2010KW02";"    98.1";"    -2.1";"    -2.6"
"536";"A023767";"2010KW03";"    96.4";"    -1.7";"    -3.3"
"537";"A023767";"2010KW04";"    96.6";"     0.2";"    -3.0"
"538";"A023767";"2010JJ00";"    97.8";"";"    -2.4"
"539";"A023767";"2011KW01";"    98.0";"     1.5";"    -2.2"
"540";"A023767";"2011KW02";"    97.8";"    -0.2";"    -0.3"
"541";"A023767";"2011KW03";"    97.7";"    -0.1";"     1.4"
"542";"A023767";"2011KW04";"    97.9";"     0.2";"     1.4"
"543";"A023767";"2011JJ00";"    97.9";"";"     0.0"
"544";"A023767";"2012KW01";"    99.3";"     1.4";"     1.3"
"545";"A023767";"2012KW02";"    99.4";"     0.0";"     1.6"
"546";"A023767";"2012KW03";"    99.0";"    -0.4";"     1.3"
"547";"A023767";"2012KW04";"    99.1";"     0.1";"     1.2"
"548";"A023767";"2012JJ00";"    99.2";"";"     1.3"
"549";"A023767";"2013KW01";"   100.0";"     1.0";"     0.7"
"550";"A023767";"2013KW02";"   100.1";"     0.0";"     0.7"
"551";"A023767";"2013KW03";"   100.1";"     0.0";"     1.1"
"552";"A023767";"2013KW04";"   100.1";"     0.0";"     1.1"
"553";"A023767";"2013JJ00";"   100.1";"";"     0.9"
"554";"A023767";"2014KW01";"   100.3";"     0.2";"     0.2"
"555";"A023767";"2014KW02";"   100.5";"     0.2";"     0.4"
"556";"A023767";"2014KW03";"   100.4";"    -0.1";"     0.3"
"557";"A023767";"2014KW04";"    99.9";"    -0.5";"    -0.2"
"558";"A023767";"2014JJ00";"   100.3";"";"     0.2"
"559";"A023767";"2015KW01";"   100.0";"     0.1";"    -0.3"
"560";"A023767";"2015KW02";"   100.5";"     0.5";"     0.0"
"561";"A023767";"2015KW03";"   100.0";"    -0.5";"    -0.5"
"562";"A023767";"2015KW04";"    99.6";"    -0.4";"    -0.4"
"563";"A023767";"2015JJ00";"   100.0";"";"    -0.3"
"564";"A023767";"2016KW01";"    99.3";"    -0.3";"    -0.7"
"565";"A023767";"2016KW02";"    99.8";"     0.5";"    -0.7"
"566";"A023767";"2016KW03";"    99.9";"     0.1";"    -0.1"
"567";"A023767";"2016KW04";"   100.3";"     0.4";"     0.7"
"568";"A023767";"2016JJ00";"    99.8";"";"    -0.2"
"569";"A023767";"2017KW01";"   100.7";"     0.4";"     1.4"
"570";"A023767";"2017KW02";"   100.9";"     0.2";"     1.2"
"571";"A023767";"2017KW03";"   101.1";"     0.2";"     1.3"
"572";"A023767";"2017KW04";"   101.7";"     0.6";"     1.4"
"573";"A023767";"2017JJ00";"   101.1";"";"     1.3"
"574";"A023767";"2018KW01";"   103.6";"     1.8";"     2.8"
"575";"A023767";"2018KW02";"   104.2";"     0.6";"     3.2"
"576";"A023767";"2018KW03";"   105.0";"     0.8";"     3.9"
"577";"A023767";"2018KW04";"   106.0";"     0.9";"     4.2"
"578";"A023767";"2018JJ00";"   104.7";"";"     3.5"
"579";"A023767";"2019KW01";"   108.8";"     2.7";"     5.1"
"580";"A023767";"2019KW02";"   109.2";"     0.4";"     4.8"
"581";"A042094";"2002KW04";"";"";""
"582";"A042094";"2003KW01";"    87.7";"";""
"583";"A042094";"2003KW02";"    88.5";"     0.9";""
"584";"A042094";"2003KW03";"    88.5";"     0.0";""
"585";"A042094";"2003KW04";"    88.6";"     0.2";""
"586";"A042094";"2003JJ00";"    88.3";"";""
"587";"A042094";"2004KW01";"    88.7";"     0.1";"     1.2"
"588";"A042094";"2004KW02";"    88.6";"    -0.1";"     0.1"
"589";"A042094";"2004KW03";"    88.7";"     0.1";"     0.2"
"590";"A042094";"2004KW04";"    89.1";"     0.5";"     0.6"
"591";"A042094";"2004JJ00";"    88.8";"";"     0.5"
"592";"A042094";"2005KW01";"    90.4";"     1.4";"     1.9"
"593";"A042094";"2005KW02";"    90.7";"     0.3";"     2.4"
"594";"A042094";"2005KW03";"    91.1";"     0.5";"     2.7"
"595";"A042094";"2005KW04";"    91.3";"     0.2";"     2.4"
"596";"A042094";"2005JJ00";"    90.9";"";"     2.4"
"597";"A042094";"2006KW01";"    92.5";"     1.3";"     2.3"
"598";"A042094";"2006KW02";"    92.2";"    -0.3";"     1.7"
"599";"A042094";"2006KW03";"    92.2";"     0.0";"     1.2"
"600";"A042094";"2006KW04";"    93.2";"     1.0";"     2.1"
"601";"A042094";"2006JJ00";"    92.5";"";"     1.8"
"602";"A042094";"2007KW01";"    93.8";"     0.6";"     1.4"
"603";"A042094";"2007KW02";"    94.3";"     0.6";"     2.3"
"604";"A042094";"2007KW03";"    94.9";"     0.6";"     2.9"
"605";"A042094";"2007KW04";"    96.2";"     1.3";"     3.2"
"606";"A042094";"2007JJ00";"    94.8";"";"     2.4"
"607";"A042094";"2008KW01";"    97.9";"     1.8";"     4.4"
"608";"A042094";"2008KW02";"    98.4";"     0.5";"     4.3"
"609";"A042094";"2008KW03";"    99.6";"     1.3";"     5.0"
"610";"A042094";"2008KW04";"    99.5";"    -0.2";"     3.4"
"611";"A042094";"2008JJ00";"    98.8";"";"     4.3"
"612";"A042094";"2009KW01";"    96.4";"    -3.1";"    -1.5"
"613";"A042094";"2009KW02";"    95.8";"    -0.6";"    -2.6"
"614";"A042094";"2009KW03";"    96.5";"     0.7";"    -3.1"
"615";"A042094";"2009KW04";"    96.3";"    -0.3";"    -3.2"
"616";"A042094";"2009JJ00";"    96.3";"";"    -2.6"
"617";"A042094";"2010KW01";"    95.4";"    -0.9";"    -1.0"
"618";"A042094";"2010KW02";"    95.6";"     0.1";"    -0.3"
"619";"A042094";"2010KW03";"    95.7";"     0.1";"    -0.9"
"620";"A042094";"2010KW04";"    95.9";"     0.2";"    -0.4"
"621";"A042094";"2010JJ00";"    95.6";"";"    -0.6"
"622";"A042094";"2011KW01";"    98.5";"     2.7";"     3.2"
"623";"A042094";"2011KW02";"    99.1";"     0.7";"     3.8"
"624";"A042094";"2011KW03";"   100.9";"     1.7";"     5.4"
"625";"A042094";"2011KW04";"   101.1";"     0.3";"     5.5"
"626";"A042094";"2011JJ00";"    99.9";"";"     4.5"
"627";"A042094";"2012KW01";"   100.9";"    -0.2";"     2.5"
"628";"A042094";"2012KW02";"   101.1";"     0.1";"     1.9"
"629";"A042094";"2012KW03";"   101.2";"     0.1";"     0.3"
"630";"A042094";"2012KW04";"   101.7";"     0.5";"     0.6"
"631";"A042094";"2012JJ00";"   101.2";"";"     1.3"
"632";"A042094";"2013KW01";"   101.2";"    -0.5";"     0.3"
"633";"A042094";"2013KW02";"   100.9";"    -0.3";"    -0.1"
"634";"A042094";"2013KW03";"   101.1";"     0.1";"    -0.1"
"635";"A042094";"2013KW04";"   101.2";"     0.1";"    -0.6"
"636";"A042094";"2013JJ00";"   101.1";"";"    -0.1"
"637";"A042094";"2014KW01";"   102.1";"     0.9";"     0.9"
"638";"A042094";"2014KW02";"   101.3";"    -0.8";"     0.3"
"639";"A042094";"2014KW03";"   101.3";"     0.0";"     0.2"
"640";"A042094";"2014KW04";"   100.9";"    -0.3";"    -0.2"
"641";"A042094";"2014JJ00";"   101.4";"";"     0.3"
"642";"A042094";"2015KW01";"   100.0";"    -0.9";"    -2.0"
"643";"A042094";"2015KW02";"   100.4";"     0.3";"    -0.9"
"644";"A042094";"2015KW03";"   100.0";"    -0.4";"    -1.3"
"645";"A042094";"2015KW04";"    99.6";"    -0.3";"    -1.3"
"646";"A042094";"2015JJ00";"   100.0";"";"    -1.4"
"647";"A042094";"2016KW01";"    98.9";"    -0.7";"    -1.1"
"648";"A042094";"2016KW02";"    99.2";"     0.3";"    -1.1"
"649";"A042094";"2016KW03";"    99.5";"     0.3";"    -0.5"
"650";"A042094";"2016KW04";"   100.3";"     0.8";"     0.6"
"651";"A042094";"2016JJ00";"    99.5";"";"    -0.5"
"652";"A042094";"2017KW01";"   100.9";"     0.6";"     1.9"
"653";"A042094";"2017KW02";"   100.3";"    -0.5";"     1.1"
"654";"A042094";"2017KW03";"   100.2";"    -0.1";"     0.7"
"655";"A042094";"2017KW04";"   100.2";"    -0.1";"    -0.1"
"656";"A042094";"2017JJ00";"   100.4";"";"     0.9"
"657";"A042094";"2018KW01";"   101.8";"     1.7";"     1.0"
"658";"A042094";"2018KW02";"   103.0";"     1.1";"     2.7"
"659";"A042094";"2018KW03";"   104.5";"     1.4";"     4.3"
"660";"A042094";"2018KW04";"   105.3";"     0.7";"     5.1"
"661";"A042094";"2018JJ00";"   103.6";"";"     3.2"
"662";"A042094";"2019KW01";"   106.9";"     1.6";"     5.0"
"663";"A042094";"2019KW02";"   108.1";"     1.1";"     4.9"
"664";"A023770";"2002KW04";"";"";""
"665";"A023770";"2003KW01";"    79.4";"";""
"666";"A023770";"2003KW02";"    79.4";"    -0.1";""
"667";"A023770";"2003KW03";"    79.6";"     0.2";""
"668";"A023770";"2003KW04";"    79.3";"    -0.3";""
"669";"A023770";"2003JJ00";"    79.4";"";""
"670";"A023770";"2004KW01";"    79.6";"     0.3";"     0.2"
"671";"A023770";"2004KW02";"    79.4";"    -0.1";"     0.1"
"672";"A023770";"2004KW03";"    79.6";"     0.1";"     0.0"
"673";"A023770";"2004KW04";"    80.0";"     0.6";"     0.9"
"674";"A023770";"2004JJ00";"    79.6";"";"     0.3"
"675";"A023770";"2005KW01";"    81.8";"     2.3";"     2.9"
"676";"A023770";"2005KW02";"    82.2";"     0.4";"     3.4"
"677";"A023770";"2005KW03";"    82.6";"     0.5";"     3.8"
"678";"A023770";"2005KW04";"    83.4";"     1.0";"     4.3"
"679";"A023770";"2005JJ00";"    82.5";"";"     3.6"
"680";"A023770";"2006KW01";"    83.8";"     0.5";"     2.4"
"681";"A023770";"2006KW02";"    84.2";"     0.5";"     2.5"
"682";"A023770";"2006KW03";"    84.7";"     0.5";"     2.5"
"683";"A023770";"2006KW04";"    84.8";"     0.2";"     1.6"
"684";"A023770";"2006JJ00";"    84.4";"";"     2.3"
"685";"A023770";"2007KW01";"    86.7";"     2.2";"     3.5"
"686";"A023770";"2007KW02";"    86.8";"     0.2";"     3.1"
"687";"A023770";"2007KW03";"    87.7";"     1.0";"     3.6"
"688";"A023770";"2007KW04";"    87.8";"     0.1";"     3.5"
"689";"A023770";"2007JJ00";"    87.3";"";"     3.4"
"690";"A023770";"2008KW01";"    91.6";"     4.3";"     5.6"
"691";"A023770";"2008KW02";"    91.6";"     0.0";"     5.4"
"692";"A023770";"2008KW03";"    93.9";"     2.5";"     7.0"
"693";"A023770";"2008KW04";"    93.1";"    -0.8";"     6.0"
"694";"A023770";"2008JJ00";"    92.5";"";"     6.0"
"695";"A023770";"2009KW01";"    90.0";"    -3.3";"    -1.7"
"696";"A023770";"2009KW02";"    90.1";"     0.1";"    -1.6"
"697";"A023770";"2009KW03";"    89.0";"    -1.2";"    -5.2"
"698";"A023770";"2009KW04";"    89.2";"     0.2";"    -4.2"
"699";"A023770";"2009JJ00";"    89.6";"";"    -3.2"
"700";"A023770";"2010KW01";"    89.0";"    -0.2";"    -1.1"
"701";"A023770";"2010KW02";"    90.3";"     1.5";"     0.3"
"702";"A023770";"2010KW03";"    90.4";"     0.0";"     1.5"
"703";"A023770";"2010KW04";"    90.4";"     0.0";"     1.3"
"704";"A023770";"2010JJ00";"    90.0";"";"     0.5"
"705";"A023770";"2011KW01";"    94.5";"     4.6";"     6.2"
"706";"A023770";"2011KW02";"    97.3";"     2.9";"     7.7"
"707";"A023770";"2011KW03";"    97.6";"     0.3";"     8.0"
"708";"A023770";"2011KW04";"    97.6";"     0.0";"     8.0"
"709";"A023770";"2011JJ00";"    96.7";"";"     7.5"
"710";"A023770";"2012KW01";"    98.8";"     1.2";"     4.5"
"711";"A023770";"2012KW02";"    99.8";"     1.0";"     2.6"
"712";"A023770";"2012KW03";"    99.7";"    -0.1";"     2.2"
"713";"A023770";"2012KW04";"    99.8";"     0.1";"     2.3"
"714";"A023770";"2012JJ00";"    99.5";"";"     2.9"
"715";"A023770";"2013KW01";"    99.8";"     0.0";"     1.0"
"716";"A023770";"2013KW02";"   100.6";"     0.8";"     0.8"
"717";"A023770";"2013KW03";"   100.4";"    -0.2";"     0.6"
"718";"A023770";"2013KW04";"   100.6";"     0.2";"     0.8"
"719";"A023770";"2013JJ00";"   100.3";"";"     0.8"
"720";"A023770";"2014KW01";"   100.4";"    -0.2";"     0.6"
"721";"A023770";"2014KW02";"   100.1";"    -0.3";"    -0.5"
"722";"A023770";"2014KW03";"   100.7";"     0.6";"     0.3"
"723";"A023770";"2014KW04";"   100.5";"    -0.1";"     0.0"
"724";"A023770";"2014JJ00";"   100.4";"";"     0.1"
"725";"A023770";"2015KW01";"    99.7";"    -0.8";"    -0.6"
"726";"A023770";"2015KW02";"   100.2";"     0.5";"     0.1"
"727";"A023770";"2015KW03";"   100.1";"    -0.1";"    -0.5"
"728";"A023770";"2015KW04";"    99.9";"    -0.2";"    -0.6"
"729";"A023770";"2015JJ00";"   100.0";"";"    -0.4"
"730";"A023770";"2016KW01";"    99.9";"     0.0";"     0.2"
"731";"A023770";"2016KW02";"   100.0";"     0.1";"    -0.2"
"732";"A023770";"2016KW03";"   100.1";"     0.1";"    -0.1"
"733";"A023770";"2016KW04";"   100.1";"     0.0";"     0.2"
"734";"A023770";"2016JJ00";"   100.0";"";"     0.0"
"735";"A023770";"2017KW01";"   100.3";"     0.2";"     0.4"
"736";"A023770";"2017KW02";"   100.3";"     0.0";"     0.3"
"737";"A023770";"2017KW03";"   100.3";"     0.0";"     0.2"
"738";"A023770";"2017KW04";"   100.9";"     0.6";"     0.8"
"739";"A023770";"2017JJ00";"   100.5";"";"     0.4"
"740";"A023770";"2018KW01";"   102.7";"     1.9";"     2.4"
"741";"A023770";"2018KW02";"   103.3";"     0.6";"     3.0"
"742";"A023770";"2018KW03";"   104.1";"     0.8";"     3.8"
"743";"A023770";"2018KW04";"   104.4";"     0.3";"     3.5"
"744";"A023770";"2018JJ00";"   103.7";"";"     3.2"
"745";"A023770";"2019KW01";"   109.2";"     4.5";"     6.3"
"746";"A023770";"2019KW02";"   109.4";"     0.2";"     5.9"
"747";"A023771";"2002KW04";"";"";""
"748";"A023771";"2003KW01";"    82.6";"";""
"749";"A023771";"2003KW02";"    82.7";"     0.1";""
"750";"A023771";"2003KW03";"    82.6";"    -0.1";""
"751";"A023771";"2003KW04";"    82.6";"     0.1";""
"752";"A023771";"2003JJ00";"    82.6";"";""
"753";"A023771";"2004KW01";"    82.1";"    -0.6";"    -0.6"
"754";"A023771";"2004KW02";"    82.3";"     0.2";"    -0.5"
"755";"A023771";"2004KW03";"    82.6";"     0.5";"     0.1"
"756";"A023771";"2004KW04";"    83.9";"     1.6";"     1.5"
"757";"A023771";"2004JJ00";"    82.7";"";"     0.1"
"758";"A023771";"2005KW01";"    84.8";"     1.1";"     3.3"
"759";"A023771";"2005KW02";"    85.0";"     0.2";"     3.3"
"760";"A023771";"2005KW03";"    85.8";"     0.9";"     3.8"
"761";"A023771";"2005KW04";"    86.6";"     0.9";"     3.2"
"762";"A023771";"2005JJ00";"    85.5";"";"     3.4"
"763";"A023771";"2006KW01";"    88.7";"     2.4";"     4.5"
"764";"A023771";"2006KW02";"    89.5";"     0.9";"     5.3"
"765";"A023771";"2006KW03";"    90.1";"     0.7";"     5.1"
"766";"A023771";"2006KW04";"    90.3";"     0.2";"     4.3"
"767";"A023771";"2006JJ00";"    89.6";"";"     4.8"
"768";"A023771";"2007KW01";"    91.4";"     1.2";"     3.1"
