"","ID","CPA2008","Perioden","Prijsindex_1","Kwartaalmutaties_2","Jaarmutaties_3","jaar","kwartaal","titel"
"1158",2096,"A023855",2007-01-01,83.8,1.3,4.5,"2007","Q1"," Opslag"
"1159",2097,"A023855",2007-04-01,84.1,0.4,3,"2007","Q2"," Opslag"
"1160",2098,"A023855",2007-07-01,84.8,0.8,3.5,"2007","Q3"," Opslag"
"1161",2099,"A023855",2007-10-01,85.6,0.9,3.6,"2007","Q4"," Opslag"
"1162",2101,"A023855",2008-01-01,88.2,3,5.3,"2008","Q1"," Opslag"
"1163",2102,"A023855",2008-04-01,91,3.3,8.2,"2008","Q2"," Opslag"
"1164",2103,"A023855",2008-07-01,91.3,0.3,7.7,"2008","Q3"," Opslag"
"1165",2104,"A023855",2008-10-01,91.2,-0.2,6.5,"2008","Q4"," Opslag"
"1166",2106,"A023855",2009-01-01,92.6,1.5,5,"2009","Q1"," Opslag"
"1167",2107,"A023855",2009-04-01,92.4,-0.2,1.5,"2009","Q2"," Opslag"
"1168",2108,"A023855",2009-07-01,93,0.7,1.9,"2009","Q3"," Opslag"
"1169",2109,"A023855",2009-10-01,93.9,0.9,2.9,"2009","Q4"," Opslag"
"1170",2111,"A023855",2010-01-01,94.3,0.4,1.8,"2010","Q1"," Opslag"
"1171",2112,"A023855",2010-04-01,94.1,-0.2,1.8,"2010","Q2"," Opslag"
"1172",2113,"A023855",2010-07-01,94.4,0.4,1.5,"2010","Q3"," Opslag"
"1173",2114,"A023855",2010-10-01,94.2,-0.2,0.3,"2010","Q4"," Opslag"
"1174",2116,"A023855",2011-01-01,94.9,0.7,0.6,"2011","Q1"," Opslag"
"1175",2117,"A023855",2011-04-01,95.3,0.4,1.3,"2011","Q2"," Opslag"
"1176",2118,"A023855",2011-07-01,95.8,0.6,1.5,"2011","Q3"," Opslag"
"1177",2119,"A023855",2011-10-01,96.1,0.3,2,"2011","Q4"," Opslag"
"1178",2121,"A023855",2012-01-01,96.9,0.8,2.1,"2012","Q1"," Opslag"
"1179",2122,"A023855",2012-04-01,96.4,-0.4,1.2,"2012","Q2"," Opslag"
"1180",2123,"A023855",2012-07-01,96.9,0.5,1.1,"2012","Q3"," Opslag"
"1181",2124,"A023855",2012-10-01,96.8,-0.1,0.7,"2012","Q4"," Opslag"
"1182",2126,"A023855",2013-01-01,97.5,0.7,0.6,"2013","Q1"," Opslag"
"1183",2127,"A023855",2013-04-01,97.8,0.3,1.4,"2013","Q2"," Opslag"
"1184",2128,"A023855",2013-07-01,97.9,0.1,1.1,"2013","Q3"," Opslag"
"1185",2129,"A023855",2013-10-01,98,0.1,1.3,"2013","Q4"," Opslag"
"1186",2131,"A023855",2014-01-01,99,1,1.6,"2014","Q1"," Opslag"
"1187",2132,"A023855",2014-04-01,98.9,-0.1,1.2,"2014","Q2"," Opslag"
"1188",2133,"A023855",2014-07-01,99.3,0.4,1.4,"2014","Q3"," Opslag"
"1189",2134,"A023855",2014-10-01,99.3,0,1.4,"2014","Q4"," Opslag"
"1190",2136,"A023855",2015-01-01,99.9,0.6,0.9,"2015","Q1"," Opslag"
"1191",2137,"A023855",2015-04-01,100,0.1,1.1,"2015","Q2"," Opslag"
"1192",2138,"A023855",2015-07-01,100,0,0.7,"2015","Q3"," Opslag"
"1193",2139,"A023855",2015-10-01,100.2,0.2,0.9,"2015","Q4"," Opslag"
"1194",2141,"A023855",2016-01-01,101.2,1.1,1.4,"2016","Q1"," Opslag"
"1195",2142,"A023855",2016-04-01,101.5,0.2,1.5,"2016","Q2"," Opslag"
"1196",2143,"A023855",2016-07-01,101.5,0,1.6,"2016","Q3"," Opslag"
"1197",2144,"A023855",2016-10-01,101.3,-0.2,1.2,"2016","Q4"," Opslag"
"1198",2146,"A023855",2017-01-01,101.8,0.4,0.5,"2017","Q1"," Opslag"
"1199",2147,"A023855",2017-04-01,102.6,0.8,1.1,"2017","Q2"," Opslag"
"1200",2148,"A023855",2017-07-01,102.8,0.1,1.2,"2017","Q3"," Opslag"
"1201",2149,"A023855",2017-10-01,102.6,-0.1,1.3,"2017","Q4"," Opslag"
"1202",2151,"A023855",2018-01-01,103.4,0.7,1.6,"2018","Q1"," Opslag"
"1203",2152,"A023855",2018-04-01,103.4,0,0.7,"2018","Q2"," Opslag"
"1204",2153,"A023855",2018-07-01,103.2,-0.2,0.4,"2018","Q3"," Opslag"
"1205",2154,"A023855",2018-10-01,103.4,0.2,0.8,"2018","Q4"," Opslag"
"1206",2156,"A023855",2019-01-01,104.9,1.4,1.5,"2019","Q1"," Opslag"
"1207",2157,"A023855",2019-04-01,105,0,1.5,"2019","Q2"," Opslag"
"1208",2174,"A023856",2006-01-01,80.2,NA,NA,"2006","Q1"," Opslag"
"1209",2175,"A023856",2006-04-01,81.7,1.9,NA,"2006","Q2"," Opslag"
"1210",2176,"A023856",2006-07-01,81.9,0.3,NA,"2006","Q3"," Opslag"
"1211",2177,"A023856",2006-10-01,82.7,0.9,NA,"2006","Q4"," Opslag"
"1212",2179,"A023856",2007-01-01,83.8,1.3,4.5,"2007","Q1"," Opslag"
"1213",2180,"A023856",2007-04-01,84.1,0.4,3,"2007","Q2"," Opslag"
"1214",2181,"A023856",2007-07-01,84.8,0.8,3.5,"2007","Q3"," Opslag"
"1215",2182,"A023856",2007-10-01,85.6,0.9,3.6,"2007","Q4"," Opslag"
"1216",2184,"A023856",2008-01-01,88.2,3,5.3,"2008","Q1"," Opslag"
"1217",2185,"A023856",2008-04-01,91,3.3,8.2,"2008","Q2"," Opslag"
"1218",2186,"A023856",2008-07-01,91.3,0.3,7.7,"2008","Q3"," Opslag"
"1219",2187,"A023856",2008-10-01,91.2,-0.2,6.5,"2008","Q4"," Opslag"
"1220",2189,"A023856",2009-01-01,92.6,1.5,5,"2009","Q1"," Opslag"
"1221",2190,"A023856",2009-04-01,92.4,-0.2,1.5,"2009","Q2"," Opslag"
"1222",2191,"A023856",2009-07-01,93,0.7,1.9,"2009","Q3"," Opslag"
"1223",2192,"A023856",2009-10-01,93.9,0.9,2.9,"2009","Q4"," Opslag"
"1224",2194,"A023856",2010-01-01,94.3,0.4,1.8,"2010","Q1"," Opslag"
"1225",2195,"A023856",2010-04-01,94.1,-0.2,1.8,"2010","Q2"," Opslag"
"1226",2196,"A023856",2010-07-01,94.4,0.4,1.5,"2010","Q3"," Opslag"
"1227",2197,"A023856",2010-10-01,94.2,-0.2,0.3,"2010","Q4"," Opslag"
"1228",2199,"A023856",2011-01-01,94.9,0.7,0.6,"2011","Q1"," Opslag"
"1229",2200,"A023856",2011-04-01,95.3,0.4,1.3,"2011","Q2"," Opslag"
"1230",2201,"A023856",2011-07-01,95.8,0.6,1.5,"2011","Q3"," Opslag"
"1231",2202,"A023856",2011-10-01,96.1,0.3,2,"2011","Q4"," Opslag"
"1232",2204,"A023856",2012-01-01,96.9,0.8,2.1,"2012","Q1"," Opslag"
"1233",2205,"A023856",2012-04-01,96.4,-0.4,1.2,"2012","Q2"," Opslag"
"1234",2206,"A023856",2012-07-01,96.9,0.5,1.1,"2012","Q3"," Opslag"
"1235",2207,"A023856",2012-10-01,96.8,-0.1,0.7,"2012","Q4"," Opslag"
"1236",2209,"A023856",2013-01-01,97.5,0.7,0.6,"2013","Q1"," Opslag"
"1237",2210,"A023856",2013-04-01,97.8,0.3,1.4,"2013","Q2"," Opslag"
"1238",2211,"A023856",2013-07-01,97.9,0.1,1.1,"2013","Q3"," Opslag"
"1239",2212,"A023856",2013-10-01,98,0.1,1.3,"2013","Q4"," Opslag"
"1240",2214,"A023856",2014-01-01,99,1,1.6,"2014","Q1"," Opslag"
"1241",2215,"A023856",2014-04-01,98.9,-0.1,1.2,"2014","Q2"," Opslag"
"1242",2216,"A023856",2014-07-01,99.3,0.4,1.4,"2014","Q3"," Opslag"
"1243",2217,"A023856",2014-10-01,99.3,0,1.4,"2014","Q4"," Opslag"
"1244",2219,"A023856",2015-01-01,99.9,0.6,0.9,"2015","Q1"," Opslag"
"1245",2220,"A023856",2015-04-01,100,0.1,1.1,"2015","Q2"," Opslag"
"1246",2221,"A023856",2015-07-01,100,0,0.7,"2015","Q3"," Opslag"
"1247",2222,"A023856",2015-10-01,100.2,0.2,0.9,"2015","Q4"," Opslag"
"1248",2224,"A023856",2016-01-01,101.2,1.1,1.4,"2016","Q1"," Opslag"
"1249",2225,"A023856",2016-04-01,101.5,0.2,1.5,"2016","Q2"," Opslag"
"1250",2226,"A023856",2016-07-01,101.5,0,1.6,"2016","Q3"," Opslag"
"1251",2227,"A023856",2016-10-01,101.3,-0.2,1.2,"2016","Q4"," Opslag"
"1252",2229,"A023856",2017-01-01,101.8,0.4,0.5,"2017","Q1"," Opslag"
"1253",2230,"A023856",2017-04-01,102.6,0.8,1.1,"2017","Q2"," Opslag"
"1254",2231,"A023856",2017-07-01,102.8,0.1,1.2,"2017","Q3"," Opslag"
"1255",2232,"A023856",2017-10-01,102.6,-0.1,1.3,"2017","Q4"," Opslag"
"1256",2234,"A023856",2018-01-01,103.4,0.7,1.6,"2018","Q1"," Opslag"
"1257",2235,"A023856",2018-04-01,103.4,0,0.7,"2018","Q2"," Opslag"
"1258",2236,"A023856",2018-07-01,103.2,-0.2,0.4,"2018","Q3"," Opslag"
"1259",2237,"A023856",2018-10-01,103.4,0.2,0.8,"2018","Q4"," Opslag"
"1260",2239,"A023856",2019-01-01,104.9,1.4,1.5,"2019","Q1"," Opslag"
"1261",2240,"A023856",2019-04-01,105,0,1.5,"2019","Q2"," Opslag"
"1262",2257,"A023857",2006-01-01,90.5,NA,NA,"2006","Q1"," Opslag in koelhuizen"
"1263",2258,"A023857",2006-04-01,86.6,-4.3,NA,"2006","Q2"," Opslag in koelhuizen"
"1264",2259,"A023857",2006-07-01,90.4,4.5,NA,"2006","Q3"," Opslag in koelhuizen"
"1265",2260,"A023857",2006-10-01,90.9,0.5,NA,"2006","Q4"," Opslag in koelhuizen"
"1266",2262,"A023857",2007-01-01,92.5,1.8,2.3,"2007","Q1"," Opslag in koelhuizen"
"1267",2263,"A023857",2007-04-01,93.3,0.8,7.7,"2007","Q2"," Opslag in koelhuizen"
"1268",2264,"A023857",2007-07-01,93.4,0.1,3.2,"2007","Q3"," Opslag in koelhuizen"
"1269",2265,"A023857",2007-10-01,93.7,0.3,3,"2007","Q4"," Opslag in koelhuizen"
"1270",2267,"A023857",2008-01-01,97.3,3.9,5.1,"2008","Q1"," Opslag in koelhuizen"
"1271",2268,"A023857",2008-04-01,97.6,0.3,4.7,"2008","Q2"," Opslag in koelhuizen"
"1272",2269,"A023857",2008-07-01,98,0.4,4.9,"2008","Q3"," Opslag in koelhuizen"
"1273",2270,"A023857",2008-10-01,98,0,4.6,"2008","Q4"," Opslag in koelhuizen"
"1274",2272,"A023857",2009-01-01,98.9,1,1.7,"2009","Q1"," Opslag in koelhuizen"
"1275",2273,"A023857",2009-04-01,99,0.1,1.5,"2009","Q2"," Opslag in koelhuizen"
"1276",2274,"A023857",2009-07-01,99.1,0,1.1,"2009","Q3"," Opslag in koelhuizen"
"1277",2275,"A023857",2009-10-01,100.9,1.8,3,"2009","Q4"," Opslag in koelhuizen"
"1278",2277,"A023857",2010-01-01,99.3,-1.6,0.4,"2010","Q1"," Opslag in koelhuizen"
"1279",2278,"A023857",2010-04-01,99.5,0.2,0.5,"2010","Q2"," Opslag in koelhuizen"
"1280",2279,"A023857",2010-07-01,99.5,0,0.5,"2010","Q3"," Opslag in koelhuizen"
"1281",2280,"A023857",2010-10-01,99.4,-0.1,-1.4,"2010","Q4"," Opslag in koelhuizen"
"1282",2282,"A023857",2011-01-01,98.7,-0.8,-0.7,"2011","Q1"," Opslag in koelhuizen"
"1283",2283,"A023857",2011-04-01,98.8,0.2,-0.7,"2011","Q2"," Opslag in koelhuizen"
"1284",2284,"A023857",2011-07-01,99.2,0.4,-0.3,"2011","Q3"," Opslag in koelhuizen"
"1285",2285,"A023857",2011-10-01,98.9,-0.4,-0.6,"2011","Q4"," Opslag in koelhuizen"
"1286",2287,"A023857",2012-01-01,98.6,-0.3,0,"2012","Q1"," Opslag in koelhuizen"
"1287",2288,"A023857",2012-04-01,99.5,0.9,0.7,"2012","Q2"," Opslag in koelhuizen"
"1288",2289,"A023857",2012-07-01,99.5,0,0.3,"2012","Q3"," Opslag in koelhuizen"
"1289",2290,"A023857",2012-10-01,99.5,0,0.7,"2012","Q4"," Opslag in koelhuizen"
"1290",2292,"A023857",2013-01-01,99.9,0.4,1.3,"2013","Q1"," Opslag in koelhuizen"
"1291",2293,"A023857",2013-04-01,99.9,0,0.4,"2013","Q2"," Opslag in koelhuizen"
"1292",2294,"A023857",2013-07-01,99.9,0,0.4,"2013","Q3"," Opslag in koelhuizen"
"1293",2295,"A023857",2013-10-01,99.9,0,0.4,"2013","Q4"," Opslag in koelhuizen"
"1294",2297,"A023857",2014-01-01,99.9,-0.1,0,"2014","Q1"," Opslag in koelhuizen"
"1295",2298,"A023857",2014-04-01,99.8,-0.1,-0.1,"2014","Q2"," Opslag in koelhuizen"
"1296",2299,"A023857",2014-07-01,99.9,0.1,0,"2014","Q3"," Opslag in koelhuizen"
"1297",2300,"A023857",2014-10-01,99.9,0,0,"2014","Q4"," Opslag in koelhuizen"
"1298",2302,"A023857",2015-01-01,100,0.1,0.1,"2015","Q1"," Opslag in koelhuizen"
"1299",2303,"A023857",2015-04-01,99.8,-0.1,0,"2015","Q2"," Opslag in koelhuizen"
"1300",2304,"A023857",2015-07-01,100.1,0.2,0.2,"2015","Q3"," Opslag in koelhuizen"
"1301",2305,"A023857",2015-10-01,100.1,0.1,0.3,"2015","Q4"," Opslag in koelhuizen"
"1302",2307,"A023857",2016-01-01,100.9,0.8,0.9,"2016","Q1"," Opslag in koelhuizen"
"1303",2308,"A023857",2016-04-01,101.1,0.2,1.3,"2016","Q2"," Opslag in koelhuizen"
"1304",2309,"A023857",2016-07-01,101.1,0,1,"2016","Q3"," Opslag in koelhuizen"
"1305",2310,"A023857",2016-10-01,101.1,0,1,"2016","Q4"," Opslag in koelhuizen"
"1306",2312,"A023857",2017-01-01,101.4,0.3,0.5,"2017","Q1"," Opslag in koelhuizen"
"1307",2313,"A023857",2017-04-01,101.5,0.1,0.4,"2017","Q2"," Opslag in koelhuizen"
"1308",2314,"A023857",2017-07-01,101.5,0,0.4,"2017","Q3"," Opslag in koelhuizen"
"1309",2315,"A023857",2017-10-01,101.5,0,0.3,"2017","Q4"," Opslag in koelhuizen"
"1310",2317,"A023857",2018-01-01,102.2,0.8,0.8,"2018","Q1"," Opslag in koelhuizen"
"1311",2318,"A023857",2018-04-01,102.3,0,0.8,"2018","Q2"," Opslag in koelhuizen"
"1312",2319,"A023857",2018-07-01,102.3,0.1,0.9,"2018","Q3"," Opslag in koelhuizen"
"1313",2320,"A023857",2018-10-01,102.4,0,0.9,"2018","Q4"," Opslag in koelhuizen"
"1314",2322,"A023857",2019-01-01,103.8,1.4,1.5,"2019","Q1"," Opslag in koelhuizen"
"1315",2323,"A023857",2019-04-01,104.1,0.2,1.8,"2019","Q2"," Opslag in koelhuizen"
"1316",2340,"A023858",2006-01-01,62.6,NA,NA,"2006","Q1"," Bulkopslag van vloeistoffen of.."
"1317",2341,"A023858",2006-04-01,69.4,11,NA,"2006","Q2"," Bulkopslag van vloeistoffen of.."
"1318",2342,"A023858",2006-07-01,69.3,-0.2,NA,"2006","Q3"," Bulkopslag van vloeistoffen of.."
"1319",2343,"A023858",2006-10-01,71,2.5,NA,"2006","Q4"," Bulkopslag van vloeistoffen of.."
"1320",2345,"A023858",2007-01-01,72.5,2,15.8,"2007","Q1"," Bulkopslag van vloeistoffen of.."
"1321",2346,"A023858",2007-04-01,72.1,-0.6,3.8,"2007","Q2"," Bulkopslag van vloeistoffen of.."
"1322",2347,"A023858",2007-07-01,72.7,0.9,4.9,"2007","Q3"," Bulkopslag van vloeistoffen of.."
"1323",2348,"A023858",2007-10-01,75.4,3.8,6.2,"2007","Q4"," Bulkopslag van vloeistoffen of.."
"1324",2350,"A023858",2008-01-01,77,2.1,6.3,"2008","Q1"," Bulkopslag van vloeistoffen of.."
"1325",2351,"A023858",2008-04-01,87.2,13.2,21.1,"2008","Q2"," Bulkopslag van vloeistoffen of.."
"1326",2352,"A023858",2008-07-01,87.7,0.6,20.7,"2008","Q3"," Bulkopslag van vloeistoffen of.."
"1327",2353,"A023858",2008-10-01,87.9,0.2,16.5,"2008","Q4"," Bulkopslag van vloeistoffen of.."
"1328",2355,"A023858",2009-01-01,90.1,2.5,16.9,"2009","Q1"," Bulkopslag van vloeistoffen of.."
"1329",2356,"A023858",2009-04-01,90.1,0.1,3.3,"2009","Q2"," Bulkopslag van vloeistoffen of.."
"1330",2357,"A023858",2009-07-01,91,1,3.7,"2009","Q3"," Bulkopslag van vloeistoffen of.."
"1331",2358,"A023858",2009-10-01,92.9,2.1,5.7,"2009","Q4"," Bulkopslag van vloeistoffen of.."
"1332",2360,"A023858",2010-01-01,94.3,1.5,4.7,"2010","Q1"," Bulkopslag van vloeistoffen of.."
"1333",2361,"A023858",2010-04-01,94.2,-0.1,4.5,"2010","Q2"," Bulkopslag van vloeistoffen of.."
"1334",2362,"A023858",2010-07-01,94.3,0.1,3.6,"2010","Q3"," Bulkopslag van vloeistoffen of.."
"1335",2363,"A023858",2010-10-01,94.8,0.5,2,"2010","Q4"," Bulkopslag van vloeistoffen of.."
"1336",2365,"A023858",2011-01-01,95.8,1,1.5,"2011","Q1"," Bulkopslag van vloeistoffen of.."
"1337",2366,"A023858",2011-04-01,95.5,-0.3,1.3,"2011","Q2"," Bulkopslag van vloeistoffen of.."
"1338",2367,"A023858",2011-07-01,96.9,1.5,2.7,"2011","Q3"," Bulkopslag van vloeistoffen of.."
"1339",2368,"A023858",2011-10-01,96.7,-0.1,2.1,"2011","Q4"," Bulkopslag van vloeistoffen of.."
"1340",2370,"A023858",2012-01-01,98.8,2.1,3.1,"2012","Q1"," Bulkopslag van vloeistoffen of.."
"1341",2371,"A023858",2012-04-01,97,-1.8,1.6,"2012","Q2"," Bulkopslag van vloeistoffen of.."
"1342",2372,"A023858",2012-07-01,97.2,0.2,0.3,"2012","Q3"," Bulkopslag van vloeistoffen of.."
"1343",2373,"A023858",2012-10-01,97.4,0.2,0.6,"2012","Q4"," Bulkopslag van vloeistoffen of.."
"1344",2375,"A023858",2013-01-01,97.4,0.1,-1.4,"2013","Q1"," Bulkopslag van vloeistoffen of.."
"1345",2376,"A023858",2013-04-01,97.4,0,0.5,"2013","Q2"," Bulkopslag van vloeistoffen of.."
"1346",2377,"A023858",2013-07-01,97.5,0,0.3,"2013","Q3"," Bulkopslag van vloeistoffen of.."
"1347",2378,"A023858",2013-10-01,98,0.5,0.6,"2013","Q4"," Bulkopslag van vloeistoffen of.."
"1348",2380,"A023858",2014-01-01,98.7,0.7,1.3,"2014","Q1"," Bulkopslag van vloeistoffen of.."
"1349",2381,"A023858",2014-04-01,98.2,-0.5,0.8,"2014","Q2"," Bulkopslag van vloeistoffen of.."
"1350",2382,"A023858",2014-07-01,99.2,1,1.8,"2014","Q3"," Bulkopslag van vloeistoffen of.."
"1351",2383,"A023858",2014-10-01,99.4,0.2,1.4,"2014","Q4"," Bulkopslag van vloeistoffen of.."
"1352",2385,"A023858",2015-01-01,99.8,0.4,1.1,"2015","Q1"," Bulkopslag van vloeistoffen of.."
"1353",2386,"A023858",2015-04-01,100,0.2,1.8,"2015","Q2"," Bulkopslag van vloeistoffen of.."
"1354",2387,"A023858",2015-07-01,100,0,0.8,"2015","Q3"," Bulkopslag van vloeistoffen of.."
"1355",2388,"A023858",2015-10-01,100.3,0.3,0.9,"2015","Q4"," Bulkopslag van vloeistoffen of.."
"1356",2390,"A023858",2016-01-01,101.1,0.9,1.4,"2016","Q1"," Bulkopslag van vloeistoffen of.."
"1357",2391,"A023858",2016-04-01,101.2,0.1,1.2,"2016","Q2"," Bulkopslag van vloeistoffen of.."
"1358",2392,"A023858",2016-07-01,101.3,0.1,1.4,"2016","Q3"," Bulkopslag van vloeistoffen of.."
"1359",2393,"A023858",2016-10-01,100.7,-0.6,0.4,"2016","Q4"," Bulkopslag van vloeistoffen of.."
"1360",2395,"A023858",2017-01-01,101.1,0.4,0,"2017","Q1"," Bulkopslag van vloeistoffen of.."
"1361",2396,"A023858",2017-04-01,101.4,0.3,0.2,"2017","Q2"," Bulkopslag van vloeistoffen of.."
"1362",2397,"A023858",2017-07-01,101.7,0.3,0.4,"2017","Q3"," Bulkopslag van vloeistoffen of.."
"1363",2398,"A023858",2017-10-01,101.2,-0.5,0.5,"2017","Q4"," Bulkopslag van vloeistoffen of.."
"1364",2400,"A023858",2018-01-01,99.7,-1.5,-1.4,"2018","Q1"," Bulkopslag van vloeistoffen of.."
"1365",2401,"A023858",2018-04-01,99.4,-0.3,-2,"2018","Q2"," Bulkopslag van vloeistoffen of.."
"1366",2402,"A023858",2018-07-01,99,-0.3,-2.6,"2018","Q3"," Bulkopslag van vloeistoffen of.."
"1367",2403,"A023858",2018-10-01,99.6,0.5,-1.6,"2018","Q4"," Bulkopslag van vloeistoffen of.."
"1368",2405,"A023858",2019-01-01,100.4,0.9,0.7,"2019","Q1"," Bulkopslag van vloeistoffen of.."
"1369",2406,"A023858",2019-04-01,99.4,-1,0.1,"2019","Q2"," Bulkopslag van vloeistoffen of.."
"1370",2423,"A042098",2006-01-01,86.3,NA,NA,"2006","Q1","A Andere opslag"
"1371",2424,"A042098",2006-04-01,86.4,0.2,NA,"2006","Q2","A Andere opslag"
"1372",2425,"A042098",2006-07-01,86,-0.4,NA,"2006","Q3","A Andere opslag"
"1373",2426,"A042098",2006-10-01,86.3,0.4,NA,"2006","Q4","A Andere opslag"
"1374",2428,"A042098",2007-01-01,87.1,0.9,1,"2007","Q1","A Andere opslag"
"1375",2429,"A042098",2007-04-01,87.8,0.7,1.6,"2007","Q2","A Andere opslag"
"1376",2430,"A042098",2007-07-01,88.7,1,3.1,"2007","Q3","A Andere opslag"
"1377",2431,"A042098",2007-10-01,88.6,0,2.6,"2007","Q4","A Andere opslag"
"1378",2433,"A042098",2008-01-01,91.4,3.1,4.9,"2008","Q1","A Andere opslag"
"1379",2434,"A042098",2008-04-01,91.3,-0.1,4,"2008","Q2","A Andere opslag"
"1380",2435,"A042098",2008-07-01,91.5,0.2,3.1,"2008","Q3","A Andere opslag"
"1381",2436,"A042098",2008-10-01,91.1,-0.3,2.8,"2008","Q4","A Andere opslag"
"1382",2438,"A042098",2009-01-01,92.3,1.2,1,"2009","Q1","A Andere opslag"
"1383",2439,"A042098",2009-04-01,91.9,-0.4,0.7,"2009","Q2","A Andere opslag"
"1384",2440,"A042098",2009-07-01,92.5,0.7,1.2,"2009","Q3","A Andere opslag"
"1385",2441,"A042098",2009-10-01,92.6,0.1,1.6,"2009","Q4","A Andere opslag"
"1386",2443,"A042098",2010-01-01,93.1,0.5,0.9,"2010","Q1","A Andere opslag"
"1387",2444,"A042098",2010-04-01,92.7,-0.4,0.9,"2010","Q2","A Andere opslag"
"1388",2445,"A042098",2010-07-01,93.3,0.6,0.8,"2010","Q3","A Andere opslag"
"1389",2446,"A042098",2010-10-01,92.8,-0.5,0.1,"2010","Q4","A Andere opslag"
"1390",2448,"A042098",2011-01-01,93.7,1,0.6,"2011","Q1","A Andere opslag"
"1391",2449,"A042098",2011-04-01,94.4,0.8,1.8,"2011","Q2","A Andere opslag"
"1392",2450,"A042098",2011-07-01,94.7,0.3,1.5,"2011","Q3","A Andere opslag"
"1393",2451,"A042098",2011-10-01,95.2,0.6,2.6,"2011","Q4","A Andere opslag"
"1394",2453,"A042098",2012-01-01,95.8,0.6,2.2,"2012","Q1","A Andere opslag"
"1395",2454,"A042098",2012-04-01,95.5,-0.2,1.2,"2012","Q2","A Andere opslag"
"1396",2455,"A042098",2012-07-01,96.2,0.7,1.6,"2012","Q3","A Andere opslag"
"1397",2456,"A042098",2012-10-01,95.9,-0.3,0.8,"2012","Q4","A Andere opslag"
"1398",2458,"A042098",2013-01-01,97,1.1,1.3,"2013","Q1","A Andere opslag"
"1399",2459,"A042098",2013-04-01,97.5,0.5,2,"2013","Q2","A Andere opslag"
"1400",2460,"A042098",2013-07-01,97.6,0.2,1.5,"2013","Q3","A Andere opslag"
"1401",2461,"A042098",2013-10-01,97.6,-0.1,1.7,"2013","Q4","A Andere opslag"
"1402",2463,"A042098",2014-01-01,98.9,1.4,2,"2014","Q1","A Andere opslag"
"1403",2464,"A042098",2014-04-01,99,0.1,1.6,"2014","Q2","A Andere opslag"
"1404",2465,"A042098",2014-07-01,99.2,0.2,1.6,"2014","Q3","A Andere opslag"
"1405",2466,"A042098",2014-10-01,99.2,0,1.6,"2014","Q4","A Andere opslag"
"1406",2468,"A042098",2015-01-01,99.9,0.8,1,"2015","Q1","A Andere opslag"
"1407",2469,"A042098",2015-04-01,100,0.1,1,"2015","Q2","A Andere opslag"
"1408",2470,"A042098",2015-07-01,100,0,0.7,"2015","Q3","A Andere opslag"
"1409",2471,"A042098",2015-10-01,100.1,0.2,1,"2015","Q4","A Andere opslag"
"1410",2473,"A042098",2016-01-01,101.4,1.3,1.5,"2016","Q1","A Andere opslag"
"1411",2474,"A042098",2016-04-01,101.7,0.3,1.7,"2016","Q2","A Andere opslag"
"1412",2475,"A042098",2016-07-01,101.8,0,1.8,"2016","Q3","A Andere opslag"
"1413",2476,"A042098",2016-10-01,101.8,0,1.7,"2016","Q4","A Andere opslag"
"1414",2478,"A042098",2017-01-01,102.2,0.4,0.8,"2017","Q1","A Andere opslag"
"1415",2479,"A042098",2017-04-01,103.6,1.3,1.8,"2017","Q2","A Andere opslag"
"1416",2480,"A042098",2017-07-01,103.7,0.1,1.9,"2017","Q3","A Andere opslag"
"1417",2481,"A042098",2017-10-01,103.7,0,1.9,"2017","Q4","A Andere opslag"
"1418",2483,"A042098",2018-01-01,105.8,2,3.5,"2018","Q1","A Andere opslag"
"1419",2484,"A042098",2018-04-01,106,0.2,2.3,"2018","Q2","A Andere opslag"
"1420",2485,"A042098",2018-07-01,105.9,-0.1,2.1,"2018","Q3","A Andere opslag"
"1421",2486,"A042098",2018-10-01,105.9,0.1,2.1,"2018","Q4","A Andere opslag"
"1422",2488,"A042098",2019-01-01,107.8,1.8,1.9,"2019","Q1","A Andere opslag"
"1423",2489,"A042098",2019-04-01,108.3,0.5,2.2,"2019","Q2","A Andere opslag"
"1424",2589,"A023891",2006-01-01,91.4,NA,NA,"2006","Q1"," Vrachtbehandeling"
"1425",2590,"A023891",2006-04-01,92.4,1.1,NA,"2006","Q2"," Vrachtbehandeling"
"1426",2591,"A023891",2006-07-01,92,-0.5,NA,"2006","Q3"," Vrachtbehandeling"
"1427",2592,"A023891",2006-10-01,93.1,1.2,NA,"2006","Q4"," Vrachtbehandeling"
"1428",2594,"A023891",2007-01-01,93.3,0.2,2.1,"2007","Q1"," Vrachtbehandeling"
"1429",2595,"A023891",2007-04-01,93.9,0.7,1.6,"2007","Q2"," Vrachtbehandeling"
"1430",2596,"A023891",2007-07-01,93.9,0,2.1,"2007","Q3"," Vrachtbehandeling"
"1431",2597,"A023891",2007-10-01,93.4,-0.5,0.3,"2007","Q4"," Vrachtbehandeling"
"1432",2599,"A023891",2008-01-01,96.9,3.8,3.9,"2008","Q1"," Vrachtbehandeling"
"1433",2600,"A023891",2008-04-01,97.9,1,4.2,"2008","Q2"," Vrachtbehandeling"
"1434",2601,"A023891",2008-07-01,96.8,-1.2,3,"2008","Q3"," Vrachtbehandeling"
"1435",2602,"A023891",2008-10-01,98.2,1.5,5.2,"2008","Q4"," Vrachtbehandeling"
"1436",2604,"A023891",2009-01-01,99.8,1.6,2.9,"2009","Q1"," Vrachtbehandeling"
